PlayerA,PlayerB,RankA,RankB,WinnerBinary,MaxOddsPlayerA,MaxOddsPlayerB,AvgOddsPlayerA,AvgOddsPlayerB,H2H_A_wins,H2H_B_wins,H2H_Diff,RankDiff,OddsDiff,OddsRatio
Arthurs W.,Volandri F.,85,32,1,,,,,2,1,1,-53,,
Koubek S.,Udomchoke D.,78,161,0,,,,,0,1,-1,83,,
Carlsen K.,Hanescu V.,50,60,0,,,,,0,1,-1,10,,
Clement A.,Lu Y.H.,121,153,0,,,,,0,1,-1,32,,
Henman T.,Nieminen J.,9,70,1,,,,,1,0,1,61,,
Malisse X.,Marray J.,51,272,1,,,,,1,0,1,221,,
Bastl G.,Murray A.,146,312,0,,,,,0,2,-2,166,,
Gonzalez F.,Mackin A.,24,218,1,,,,,1,0,1,194,,
Burgsmuller L.,Puerta M.,91,11,1,,,,,1,1,0,-80,,
Safin M.,Srichaphan P.,5,45,1,,,,,3,1,2,40,,
Delgado J.,Ferrero J.C.,212,31,0,,,,,0,1,-1,-181,,
Beck K.,Philippoussis M.,43,142,0,,,,,0,1,-1,99,,
Davydenko N.,Draper S.,7,787,1,,,,,1,0,1,780,,
Hewitt L.,Rochus C.,2,47,1,,,,,2,0,2,45,,
Mello R.,Sherwood D.,54,261,0,,,,,0,1,-1,207,,
Federer R.,Mathieu P.,1,58,1,,,,,2,0,2,57,,
Hrbaty D.,Saulnier C.,25,48,1,,,,,2,3,-1,23,,
Minar I.,Tabara M.,99,109,1,,,,,1,0,1,10,,
Acasuso J.,Zib T.,46,62,0,,,,,1,1,0,16,,
Johansson J.,Montanes A.,10,82,1,,,,,1,0,1,72,,
Garcia A.,Gimelstob J.,169,123,0,,,,,0,1,-1,-46,,
Robredo T.,Verdasco F.,14,59,0,,,,,6,5,1,45,,
Di Mauro A.,Goodall J.,93,313,1,,,,,1,0,1,220,,
Ancic M.,Summerer T.,17,178,1,,,,,1,0,1,161,,
Mayer F.,Ventura S.,57,110,1,,,,,1,1,0,53,,
Hernandez O.,Lisnard J.R.,80,98,0,,,,,1,1,0,18,,
Martin A.,Rusedski G.,52,40,0,,,,,0,1,-1,-12,,
Berdych T.,Dupuis A.,49,116,1,,,,,1,0,1,67,,
Blake J.,Hernych J.,102,66,0,,,,,0,1,-1,-36,,
Bjorkman J.,Morrison J.,97,107,1,,,,,2,0,2,10,,
Lopez F.,Phau B.,33,103,1,,,,,1,0,1,70,,
Benneteau J.,Kiefer N.,126,26,0,,,,,0,2,-2,-100,,
Dent T.,Norman D.,30,105,1,,,,,1,0,1,75,,
Massu N.,Sargsian S.,29,92,1,,,,,3,1,2,63,,
Bogdanovic A.,Kim K.,195,71,0,,,,,0,1,-1,-124,,
Baghdatis M.,Youzhny M.,90,34,0,,,,,5,4,1,-56,,
Enqvist T.,Lee H.T.,131,67,0,,,,,1,2,-1,-64,,
Monfils G.,Okun N.,83,154,1,,,,,1,0,1,71,,
Federer R.,Roddick A.,1,2,1,,,,,21,3,18,1,,
Federer R.,Grosjean S.,1,13,1,,,,,3,2,1,12,,
Ancic M.,Roddick A.,63,2,0,,,,,0,3,-3,-61,,
Roddick A.,Schalken S.,2,23,1,,,,,5,1,4,21,,
Grosjean S.,Mayer F.,13,66,1,,,,,3,0,3,53,,
Ancic M.,Henman T.,63,6,1,,,,,2,1,1,-57,,
Federer R.,Hewitt L.,1,10,1,,,,,17,6,11,9,,
Johansson J.,Mayer F.,43,66,0,,,,,0,1,-1,23,,
Schalken S.,Spadea V.,23,30,1,,,,,2,0,2,7,,
Hewitt L.,Moya C.,10,7,1,,,,,6,5,1,-3,,
Henman T.,Philippoussis M.,6,17,1,,,,,2,1,1,11,,
Ginepri R.,Grosjean S.,34,13,0,,,,,2,4,-2,-21,,
Federer R.,Karlovic I.,1,62,1,,,,,13,1,12,61,,
Popp A.,Roddick A.,90,2,0,,,,,0,1,-1,-88,,
Ancic M.,Malisse X.,63,51,1,,,,,2,1,1,-12,,
Ferreira W.,Mayer F.,82,66,0,,,,,0,1,-1,-16,,
Gonzalez F.,Philippoussis M.,26,17,0,,,,,2,2,0,-9,,
Karlovic I.,Lopez F.,62,22,1,,,,,7,4,3,-40,,
Enqvist T.,Schalken S.,57,23,0,,,,,2,2,0,-34,,
Beck K.,Malisse X.,71,51,0,,,,,0,3,-3,-20,,
Schuettler R.,Spadea V.,8,30,0,,,,,1,2,-1,22,,
Carlsen K.,Popp A.,103,90,0,,,,,0,1,-1,-13,,
Federer R.,Johansson T.,1,123,1,,,,,8,0,8,122,,
Ancic M.,Hrbaty D.,63,25,1,,,,,5,1,4,-38,,
Dent T.,Roddick A.,31,2,0,,,,,1,4,-3,-29,,
Arazi H.,Henman T.,39,6,0,,,,,1,6,-5,-33,,
Bjorkman J.,Johansson J.,27,43,0,,,,,0,1,-1,16,,
Beck K.,Robredo T.,71,19,1,,,,,1,1,0,-52,,
Mantilla F.,Spadea V.,127,30,0,,,,,0,1,-1,-97,,
Hewitt L.,Ivanisevic G.,10,415,1,,,,,3,0,3,405,,
Gambill J.M.,Grosjean S.,84,13,0,,,,,0,5,-5,-71,,
Ferrero J.C.,Ginepri R.,5,34,0,,,,,0,2,-2,29,,
Henman T.,Heuberger I.,6,137,1,,,,,1,0,1,131,,
Carlsen K.,Pavel A.,103,21,1,,,,,1,1,0,-82,,
Montanes A.,Popp A.,78,90,0,,,,,0,1,-1,12,,
Hilton M.,Hrbaty D.,479,25,0,,,,,0,1,-1,-454,,
Ferreira W.,Kucera K.,82,76,1,,,,,2,1,1,-6,,
Moya C.,Tursunov D.,7,70,1,,,,,1,1,0,63,,
Dent T.,Pescosolido S.,31,143,1,,,,,1,0,1,112,,
Peya A.,Roddick A.,128,2,0,,,,,0,2,-2,-126,,
Martin T.,Schalken S.,72,23,0,,,,,1,2,-1,-49,,
Haas T.,Malisse X.,100,51,0,,,,,8,4,4,-49,,
Coria G.,Mayer F.,3,66,0,,,,,0,2,-2,63,,
Elseneer G.,Karlovic I.,99,62,0,,,,,0,1,-1,-37,,
Arazi H.,Ferrer D.,39,49,1,,,,,1,2,-1,10,,
Philippoussis M.,Verkerk M.,17,56,1,,,,,2,1,1,39,,
Chela J.I.,Enqvist T.,18,57,0,,,,,2,1,1,39,,
Rusedski G.,Schuettler R.,165,8,0,,,,,1,1,0,-157,,
Ancic M.,Benneteau J.,63,80,1,,,,,3,0,3,17,,
Andreev I.,Gonzalez F.,64,26,0,,,,,2,3,-1,-38,,
Rusedski G.,Sanguinetti D.,165,112,1,,,,,1,0,1,-53,,
Hewitt L.,Labadze I.,10,45,1,,,,,1,0,1,35,,
Johansson T.,Santoro F.,123,53,1,,,,,3,3,0,-70,,
Falla A.,Federer R.,138,1,0,,,,,0,7,-7,-137,,
Bjorkman J.,Lu Y.H.,27,101,1,,,,,1,0,1,74,,
Gonzalez F.,Vassallo-Arguello M.,26,108,1,,,,,1,0,1,82,,
Delgado R.,Dent T.,200,31,0,,,,,0,1,-1,-169,,
Reid T.,Spadea V.,134,30,0,,,,,0,2,-2,-104,,
Massu N.,Popp A.,12,90,0,,,,,0,1,-1,78,,
Robredo T.,Starace P.,19,131,1,,,,,5,1,4,112,,
Childs L.,Schalken S.,251,23,0,,,,,0,1,-1,-228,,
Costa A.,Hilton M.,55,479,0,,,,,0,1,-1,424,,
Hrbaty D.,Sanchez D.,25,54,1,,,,,1,1,0,29,,
Roddick A.,Wang Y.T.,2,181,1,,,,,1,0,1,179,,
Benneteau J.,Berdych T.,80,65,1,,,,,2,3,-1,-15,,
Pavel A.,Ram A.,21,364,1,,,,,1,0,1,343,,
Burgsmuller L.,Chela J.I.,94,18,0,,,,,0,2,-2,-76,,
Fish M.,Johansson J.,20,43,0,,,,,2,2,0,23,,
Bracciali D.,Gambill J.M.,218,84,0,,,,,0,1,-1,-134,,
Carraz G.,Grosjean S.,69,13,0,,,,,1,1,0,-56,,
Andreev I.,van Lottum J.,64,115,1,,,,,1,0,1,51,,
Ginepri R.,Verdasco F.,34,40,1,,,,,2,2,0,6,,
Mantilla F.,Pless K.,127,634,1,,,,,1,0,1,507,,
Ancic M.,Horna L.,63,36,1,,,,,2,0,2,-27,,
Moya C.,Stepanek R.,7,67,1,,,,,3,1,2,60,,
Blanco G.,Enqvist T.,102,57,0,,,,,0,1,-1,-45,,
Ferrer D.,Hanescu V.,49,75,1,,,,,4,0,4,26,,
Ferrero J.C.,Koubek S.,5,95,1,,,,,5,3,2,90,,
Lopez F.,Saulnier C.,22,83,1,,,,,1,0,1,61,,
Sargsian S.,Tursunov D.,48,70,0,,,,,0,1,-1,22,,
Pescosolido S.,van Scheppingen D.,143,87,1,,,,,1,0,1,-56,,
Dupuis A.,Haas T.,92,100,0,,,,,1,1,0,8,,
Beck K.,Marray J.,71,238,1,,,,,1,0,1,167,,
Canas G.,Martin T.,73,72,0,,,,,0,1,-1,-1,,
Coria G.,Moodie W.,3,106,1,,,,,1,0,1,103,,
Ivanisevic G.,Volandri F.,415,52,1,,,,,1,0,1,-363,,
Schuettler R.,Soderling R.,8,37,1,,,,,2,3,-1,29,,
Carlsen K.,Gasquet R.,103,105,1,,,,,1,0,1,2,,
Bloomfield R.,Lopez F.,529,22,0,,,,,0,1,-1,-507,,
Malisse X.,Novak J.,51,16,1,,,,,2,3,-1,-35,,
Philippoussis M.,Rochus C.,17,122,1,,,,,3,0,3,105,,
Peya A.,Salzenstein J.,128,109,1,,,,,1,0,1,-19,,
Montanes A.,Ulihrach B.,78,116,1,,,,,1,0,1,38,,
Arazi H.,Sa A.,39,255,1,,,,,1,0,1,216,,
Fish M.,Navarro-Pastor I.,20,228,1,,,,,3,0,3,208,,
Hernandez O.,Kucera K.,88,76,0,,,,,0,1,-1,-12,,
Arthurs W.,Mayer F.,96,66,0,,,,,0,2,-2,-30,,
Clement A.,Johansson J.,47,43,0,,,,,1,1,0,-4,,
Gambill J.M.,Mirnyi M.,84,28,1,,,,,2,1,1,-56,,
Lopez M.,Sargsian S.,120,48,0,,,,,0,1,-1,-72,,
Henman T.,Ramirez-Hidalgo R.,6,89,1,,,,,1,0,1,83,,
Ferreira W.,Ljubicic I.,82,29,1,,,,,4,1,3,-53,,
Lu Y.H.,Vacek J.,101,133,1,,,,,1,0,1,32,,
Davydenko N.,Verkerk M.,59,56,0,,,,,2,1,1,-3,,
Heuberger I.,Saretta F.,137,68,1,,,,,1,0,1,-69,,
Llodra M.,Saulnier C.,50,83,0,,,,,0,1,-1,33,,
Safin M.,Tursunov D.,15,70,0,,,,,0,2,-2,55,,
Moya C.,Patience O.,7,93,1,,,,,2,0,2,86,,
Labadze I.,Vliegen K.,45,107,1,,,,,1,0,1,62,,
Bjorkman J.,Sluiter R.,27,79,1,,,,,2,0,2,52,,
Bogdanovic A.,Federer R.,295,1,0,,,,,0,1,-1,-294,,
Carraz G.,Rochus O.,69,74,1,,,,,1,1,0,5,,
Ascione T.,Grosjean S.,86,13,0,,,,,0,2,-2,-73,,
Hewitt L.,Melzer J.,10,42,1,,,,,7,0,7,32,,
Verdasco F.,Weiner G.,40,141,1,,,,,2,0,2,101,,
Ivanisevic G.,Youzhny M.,415,35,1,,,,,2,0,2,-380,,
Boutter J.,Ferrero J.C.,488,5,0,,,,,0,5,-5,-483,,
Elseneer G.,Parmar A.,99,162,1,,,,,1,0,1,63,,
Acasuso J.,Koubek S.,97,95,0,,,,,0,2,-2,-2,,
Martin A.,Santoro F.,61,53,0,,,,,1,2,-1,-8,,
Karlovic I.,Srichaphan P.,62,14,1,,,,,1,1,0,-48,,
Delgado J.,Volandri F.,301,52,0,,,,,0,1,-1,-249,,
Falla A.,Knowle J.,138,209,1,,,,,1,0,1,71,,
Ginepri R.,Tipsarevic J.,34,136,1,,,,,2,1,1,102,,
Corretja A.,Stepanek R.,85,67,0,,,,,1,1,0,-18,,
Bracciali D.,Hernych J.,218,118,1,,,,,2,0,2,-100,,
Johansson T.,Kiefer N.,123,33,1,,,,,2,1,1,-90,,
Federer R.,Philippoussis M.,5,48,1,,,,,2,1,1,43,,
Grosjean S.,Philippoussis M.,14,48,0,,,,,3,2,1,34,,
Federer R.,Roddick A.,5,6,1,,,,,21,3,18,1,,
Grosjean S.,Henman T.,14,29,1,,,,,3,3,0,15,,
Federer R.,Schalken S.,5,12,1,,,,,4,1,3,7,,
Bjorkman J.,Roddick A.,79,6,0,,,,,2,3,-1,-73,,
Philippoussis M.,Popp A.,48,198,1,,,,,1,0,1,150,,
Ferrero J.C.,Grosjean S.,3,14,0,,,,,3,1,2,11,,
Federer R.,Lopez F.,5,52,1,,,,,13,0,13,47,,
Schalken S.,Schuettler R.,12,8,1,,,,,3,2,1,-4,,
Popp A.,Rochus O.,198,65,1,,,,,1,0,1,-133,,
Bjorkman J.,Mirnyi M.,79,43,1,,,,,10,1,9,-36,,
Roddick A.,Srichaphan P.,6,11,1,,,,,7,1,6,5,,
Henman T.,Nalbandian D.,29,9,1,,,,,1,5,-4,-20,,
Agassi A.,Philippoussis M.,1,48,0,,,,,4,1,3,47,,
Ferrero J.C.,Sargsian S.,3,62,1,,,,,3,0,3,59,,
Henman T.,Soderling R.,29,152,1,,,,,2,0,2,123,,
Novak J.,Popp A.,10,198,0,,,,,0,1,-1,188,,
Nieminen J.,Rochus O.,32,65,0,,,,,3,7,-4,33,,
Grosjean S.,Moodie W.,14,150,1,,,,,1,2,-1,136,,
Agassi A.,El Aynaoui Y.,1,22,1,,,,,3,0,3,21,,
Philippoussis M.,Stepanek R.,48,38,1,,,,,1,0,1,-10,,
Kucera K.,Nalbandian D.,46,9,0,,,,,0,2,-2,-37,,
Bjorkman J.,Gimelstob J.,79,96,1,,,,,2,1,1,17,,
Lopez F.,Saretta F.,52,60,1,,,,,1,0,1,8,,
Hanescu V.,Schalken S.,99,12,0,,,,,0,1,-1,-87,,
Nadal R.,Srichaphan P.,76,11,0,,,,,0,1,-1,-65,,
Robredo T.,Roddick A.,21,6,0,,,,,0,10,-10,-15,,
Federer R.,Fish M.,5,45,1,,,,,9,1,8,40,,
Karlovic I.,Mirnyi M.,203,43,0,,,,,3,1,2,-160,,
Martin T.,Schuettler R.,102,8,0,,,,,0,2,-2,-94,,
Nalbandian D.,Sa A.,9,84,1,,,,,1,0,1,75,,
Philippoussis M.,Saulnier C.,48,124,1,,,,,2,1,1,76,,
Henman T.,Llodra M.,29,136,1,,,,,3,0,3,107,,
Draper S.,Stepanek R.,115,38,0,,,,,0,1,-1,-77,,
Agassi A.,Burgsmuller L.,1,88,1,,,,,1,0,1,87,,
Kucera K.,Suzuki T.,46,303,1,,,,,2,0,2,257,,
Blake J.,Sargsian S.,27,62,0,,,,,1,2,-1,35,,
Ferrer D.,Novak J.,64,10,0,,,,,2,2,0,-54,,
Escude N.,Ferrero J.C.,61,3,0,,,,,1,2,-1,-58,,
Arthurs W.,Grosjean S.,77,14,0,,,,,0,2,-2,-63,,
El Aynaoui Y.,Massu N.,22,80,1,,,,,3,1,2,58,,
Galvani S.,Nieminen J.,159,32,0,,,,,0,1,-1,-127,,
Elseneer G.,Soderling R.,160,152,0,,,,,0,1,-1,-8,,
Moodie W.,Niemeyer F.,150,308,1,,,,,1,0,1,158,,
Popp A.,Sluiter R.,198,67,1,,,,,1,0,1,-131,,
Dupuis A.,Rochus O.,74,65,0,,,,,0,2,-2,-9,,
Lopez F.,Youzhny M.,52,25,1,,,,,5,3,2,-27,,
Calleri A.,Saretta F.,18,60,0,,,,,0,1,-1,42,,
Clement A.,Gimelstob J.,30,96,0,,,,,0,1,-1,66,,
Lapentti N.,Schalken S.,47,12,0,,,,,0,4,-4,-35,,
Mutis O.,Srichaphan P.,78,11,0,,,,,0,1,-1,-67,,
Robredo T.,Vahaly B.,21,81,1,,,,,1,1,0,60,,
Childs L.,Nadal R.,489,76,0,,,,,0,1,-1,-413,,
Santoro F.,Schuettler R.,49,8,0,,,,,2,2,0,-41,,
Fish M.,Gambill J.M.,45,42,1,,,,,2,3,-1,-3,,
Burgsmuller L.,Montanes A.,88,109,1,,,,,1,0,1,21,,
Kuerten G.,Martin T.,13,102,0,,,,,1,1,0,89,,
Chela J.I.,Hanescu V.,34,99,0,,,,,0,4,-4,65,,
Federer R.,Koubek S.,5,70,1,,,,,4,1,3,65,,
Roddick A.,Rusedski G.,6,51,1,,,,,6,1,5,45,,
Baccanello P.,Karlovic I.,204,203,0,,,,,0,1,-1,-1,,
Bjorkman J.,Melzer J.,79,100,1,,,,,1,0,1,21,,
Ljubicic I.,Mirnyi M.,39,43,0,,,,,0,2,-2,4,,
Enqvist T.,Grosjean S.,106,14,0,,,,,3,1,2,-92,,
Horna L.,Novak J.,114,10,0,,,,,0,1,-1,-104,,
Soderling R.,Verkerk M.,152,16,1,,,,,1,0,1,-136,,
Mantilla F.,Niemeyer F.,17,308,0,,,,,0,1,-1,291,,
Agassi A.,Delgado J.,1,458,1,,,,,2,0,2,457,,
Philippoussis M.,Zabaleta M.,48,40,1,,,,,2,0,2,-8,,
Llodra M.,Sanchez D.,136,58,1,,,,,1,0,1,-78,,
Elseneer G.,Kiefer N.,160,72,1,,,,,1,0,1,-88,,
Draper S.,Mathieu P.H.,115,56,1,,,,,1,1,0,-59,,
Henman T.,Zib T.,29,154,1,,,,,2,1,1,125,,
Ferrer D.,Lee M.,64,332,1,,,,,1,0,1,268,,
Nieminen J.,Verdasco F.,32,121,1,,,,,3,5,-2,89,,
Kafelnikov Y.,Sluiter R.,23,67,0,,,,,0,1,-1,44,,
Clement A.,Ginepri R.,30,54,1,,,,,2,0,2,24,,
Moodie W.,Rosset M.,150,104,1,,,,,1,0,1,-46,,
Mertinak M.,Stepanek R.,327,38,0,,,,,0,1,-1,-289,,
Ferreira W.,Kucera K.,24,46,0,,,,,2,1,1,22,,
Boutter J.,Galvani S.,95,159,0,,,,,0,1,-1,64,,
Blake J.,Larkham T.,27,186,1,,,,,1,0,1,159,,
Ferrero J.C.,Lisnard J.R.,3,94,1,,,,,2,0,2,91,,
Bogdanovic A.,Sargsian S.,305,62,0,,,,,0,1,-1,-243,,
Krajan Z.,Massu N.,120,80,0,,,,,0,2,-2,-40,,
El Aynaoui Y.,Hilton M.,22,382,1,,,,,1,0,1,360,,
Malisse X.,Saulnier C.,31,124,0,,,,,1,1,0,93,,
Norman D.,Suzuki T.,112,303,0,,,,,0,1,-1,191,,
Arthurs W.,Martin A.,77,63,1,,,,,1,0,1,-14,,
Economidis K.,Escude N.,280,61,0,,,,,0,1,-1,-219,,
Nalbandian D.,Voltchkov V.,9,59,1,,,,,1,0,1,50,,
Arazi H.,Popp A.,90,198,0,,,,,0,1,-1,108,,
Coria G.,Rochus O.,7,65,0,,,,,0,3,-3,58,,
Bloomfield R.,Dupuis A.,413,74,0,,,,,0,1,-1,-339,,
Puerta M.,Sa A.,87,84,0,,,,,0,1,-1,-3,,
Federer R.,Lee H.T.,5,55,1,,,,,2,0,2,50,,
Gambill J.M.,Kunitsyn I.,42,146,1,,,,,1,0,1,104,,
Vahaly B.,Volandri F.,81,69,1,,,,,1,0,1,-12,,
Parmar A.,Schalken S.,209,12,0,,,,,0,1,-1,-197,,
Behrend T.,Chela J.I.,98,34,0,,,,,0,3,-3,-64,,
Gonzalez F.,Melzer J.,15,100,0,,,,,2,2,0,85,,
Gimelstob J.,Labadze I.,96,103,1,,,,,1,1,0,7,,
Beck K.,Youzhny M.,75,25,0,,,,,0,5,-5,-50,,
Mackin A.,Saretta F.,356,60,0,,,,,0,1,-1,-296,,
Mirnyi M.,Spadea V.,43,33,1,,,,,1,0,1,-10,,
Kendrick R.,Lopez F.,130,52,0,,,,,1,3,-2,-78,,
Roddick A.,Sanguinetti D.,6,91,1,,,,,2,1,1,85,,
Hanescu V.,Portas A.,99,85,1,,,,,1,0,1,-14,,
Bjorkman J.,Luxa P.,79,253,1,,,,,1,0,1,174,,
Rusedski G.,Waske A.,51,116,1,,,,,1,0,1,65,,
Kuerten G.,van Lottum J.,13,89,1,,,,,2,0,2,76,,
Calleri A.,Voinea A.,18,113,1,,,,,1,0,1,95,,
Carlsen K.,Lapentti N.,83,47,0,,,,,1,1,0,-36,,
Koubek S.,Rochus C.,70,92,1,,,,,3,1,2,22,,
Fish M.,Gaudio G.,45,26,1,,,,,1,2,-1,-19,,
Acasuso J.,Robredo T.,53,21,0,,,,,5,5,0,-32,,
Dent T.,Ljubicic I.,37,39,0,,,,,2,2,0,2,,
Kratochvil M.,Schuettler R.,101,8,0,,,,,0,3,-3,-93,,
Ancic M.,Nadal R.,68,76,0,,,,,1,4,-3,8,,
Hewitt L.,Karlovic I.,2,203,0,,,,,2,4,-2,201,,
Baccanello P.,Heuberger I.,204,137,1,,,,,1,0,1,-67,,
Mutis O.,Squillari F.,78,86,1,,,,,1,0,1,8,,
Martin T.,Vicente F.,102,57,1,,,,,3,1,2,-45,,
Hrbaty D.,Srichaphan P.,66,11,0,,,,,3,3,0,-55,,
Childs L.,Davydenko N.,489,35,1,,,,,1,0,1,-454,,
Santoro F.,Vinciguerra A.,49,107,1,,,,,1,0,1,58,,
Ancic M.,Federer R.,154,9,1,,,,,1,6,-5,-145,,
Vahaly B.,Youzhny M.,143,61,0,,,,,0,1,-1,-82,,
Enqvist T.,Parmar A.,26,163,1,,,,,1,0,1,137,,
Arthurs W.,Russell M.,89,161,1,,,,,2,0,2,72,,
Agassi A.,Levy H.,4,326,1,,,,,1,0,1,322,,
Lee M.,Sampras P.,116,13,0,,,,,0,1,-1,-103,,
Blake J.,Zabaleta M.,34,44,1,,,,,2,2,0,10,,
Ferrero J.C.,Godwin N.,8,107,1,,,,,1,0,1,99,,
Ferreira W.,Portas A.,51,68,1,,,,,1,0,1,17,,
Bogdanovic A.,Escude N.,491,33,0,,,,,0,1,-1,-458,,
Dent T.,Mirnyi M.,109,29,1,,,,,2,2,0,-80,,
Cowan B.,Savolt A.,251,69,1,,,,,1,0,1,-182,,
Meligeni F.,Novak J.,60,12,0,,,,,0,3,-3,-48,,
Carlsen K.,Pavel A.,81,21,0,,,,,1,1,0,-60,,
Boutter J.,Philippoussis M.,50,104,0,,,,,1,2,-1,54,,
Balcells J.,Kiefer N.,125,54,0,,,,,1,1,0,-71,,
Beck K.,Simoni A.,210,121,1,,,,,1,0,1,-89,,
Hipfl M.,Thomann N.,88,237,0,,,,,0,1,-1,149,,
Brasington J.,Srichaphan P.,136,67,0,,,,,0,1,-1,-69,,
Larsson M.,Spadea V.,131,72,0,,,,,0,1,-1,-59,,
Gaudio G.,Youzhny M.,28,61,0,,,,,2,2,0,33,,
Canas G.,Lopez F.,17,103,0,,,,,1,2,-1,86,,
Ferreira W.,Ljubicic I.,51,36,1,,,,,4,1,3,-15,,
Bastl G.,Sampras P.,145,13,1,,,,,1,0,1,-132,,
Krajicek R.,Philippoussis M.,1093,104,1,,,,,3,0,3,-989,,
Malisse X.,Nalbandian D.,35,32,0,,,,,1,6,-5,-3,,
Lapentti N.,Nalbandian D.,27,32,0,,,,,0,3,-3,5,,
Krajicek R.,Malisse X.,1093,35,0,,,,,0,1,-1,-1058,,
Hewitt L.,Schalken S.,1,23,1,,,,,3,0,3,22,,
Malisse X.,Rusedski G.,35,39,1,,,,,2,2,0,4,,
Clement A.,Lapentti N.,38,27,0,,,,,3,2,1,-11,,
Henman T.,Kratochvil M.,5,45,1,,,,,2,0,2,40,,
Sa A.,Saretta F.,90,71,1,,,,,1,1,0,-19,,
Lapentti N.,Pavel A.,27,21,1,,,,,1,2,-1,-6,,
Blake J.,Krajicek R.,34,1093,0,,,,,0,1,-1,1059,,
Delgado J.,Lapentti N.,157,27,0,,,,,0,1,-1,-130,,
Bower J.,Koubek S.,268,41,0,,,,,0,1,-1,-227,,
Knowle J.,Llodra M.,95,102,1,,,,,1,0,1,7,,
Lee H.T.,Stoliarov A.,97,96,1,,,,,2,0,2,-1,,
Economidis K.,Lopez F.,238,103,0,,,,,0,1,-1,-135,,
Dupuis A.,Sa A.,92,90,0,,,,,0,1,-1,-2,,
Johansson T.,Saretta F.,11,71,0,,,,,0,1,-1,60,,
Calleri A.,Santoro F.,56,37,0,,,,,0,1,-1,-19,,
Chang M.,Schalken S.,99,23,0,,,,,1,2,-1,-76,,
Beck K.,Pavel A.,210,21,0,,,,,0,1,-1,-189,,
Lee H.T.,Rusedski G.,97,39,0,,,,,1,1,0,-58,,
Saretta F.,Waske A.,71,158,1,,,,,1,0,1,87,,
Sluiter R.,Stepanek R.,76,147,0,,,,,0,2,-2,71,,
Santoro F.,Voinea A.,37,63,0,,,,,1,1,0,26,,
Cowan B.,Lapentti N.,251,27,0,,,,,0,1,-1,-224,,
Kratochvil M.,Labadze I.,45,86,1,,,,,1,0,1,41,,
Draper S.,Henman T.,230,5,0,,,,,0,1,-1,-225,,
Escude N.,Rosset M.,33,115,1,,,,,1,0,1,82,,
Arthurs W.,Dent T.,89,109,1,,,,,3,1,2,20,,
Koubek S.,Sa A.,41,90,0,,,,,1,1,0,49,,
Ferreira W.,Henman T.,51,5,0,,,,,0,3,-3,-46,,
Krajicek R.,Squillari F.,1093,111,1,,,,,2,0,2,-982,,
Henman T.,Sa A.,5,90,1,,,,,1,0,1,85,,
Lopez F.,Sa A.,103,90,0,,,,,1,1,0,-13,,
Arthurs W.,Nalbandian D.,89,32,0,,,,,1,2,-1,-57,,
Escude N.,Youzhny M.,33,61,0,,,,,2,1,1,28,,
Vacek J.,Voinea A.,80,63,1,,,,,1,0,1,-17,,
Kiefer N.,Philippoussis M.,54,104,0,,,,,1,1,0,50,,
Lopez F.,Schuettler R.,103,24,1,,,,,8,0,8,-79,,
Gaudenzi A.,Waske A.,70,158,0,,,,,0,1,-1,88,,
El Aynaoui Y.,Labadze I.,18,86,0,,,,,0,2,-2,68,,
Caratti C.,Draper S.,213,230,0,,,,,0,1,-1,17,,
Carraz G.,Mamiit C.,168,101,1,,,,,1,0,1,-67,,
Sargsian S.,Vicente F.,73,55,1,,,,,1,0,1,-18,,
Nalbandian D.,Sanchez D.,32,62,1,,,,,1,0,1,30,,
Rochus C.,Rochus O.,85,64,0,,,,,0,2,-2,-21,,
Knowle J.,Nieminen J.,95,42,1,,,,,1,0,1,-53,,
Hewitt L.,Nalbandian D.,1,32,1,,,,,3,2,1,31,,
Clement A.,Montanes A.,38,57,1,,,,,2,1,1,19,,
Galvani S.,Martin A.,106,59,0,,,,,0,1,-1,-47,,
Clavet F.,Mathieu P.H.,78,75,0,,,,,0,1,-1,-3,,
Morrison J.,Okun N.,98,110,1,,,,,1,0,1,12,,
Mackin A.,Nieminen J.,355,42,0,,,,,0,1,-1,-313,,
Golmard J.,Vacek J.,66,80,0,,,,,0,1,-1,14,,
Roddick A.,Ulihrach B.,14,52,1,,,,,4,0,4,38,,
Clement A.,Rochus O.,38,64,1,,,,,4,1,3,26,,
Malisse X.,Spadea V.,35,72,1,,,,,5,0,5,37,,
Kafelnikov Y.,Thomann N.,6,237,1,,,,,1,0,1,231,,
Dent T.,Gambill J.M.,109,58,1,,,,,2,1,1,-51,,
Clement A.,Martin T.,38,40,1,,,,,1,0,1,2,,
Schalken S.,Vacek J.,23,80,1,,,,,3,0,3,57,,
Hewitt L.,Youzhny M.,1,61,1,,,,,5,2,3,60,,
Hewitt L.,Knowle J.,1,95,1,,,,,1,0,1,94,,
Kratochvil M.,Stepanek R.,45,147,1,,,,,1,1,0,102,,
Krajicek R.,Srichaphan P.,1093,67,1,,,,,1,0,1,-1026,,
Arthurs W.,Novak J.,89,12,1,,,,,1,3,-2,-77,,
Gaudio G.,Guzman J.P.,28,288,1,,,,,2,0,2,260,,
Gambill J.M.,Massu N.,58,65,1,,,,,2,1,1,7,,
Canas G.,Kohlmann M.,17,112,1,,,,,1,1,0,95,,
Blanco G.,Malisse X.,137,35,0,,,,,0,1,-1,-102,,
